latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,nearest_industrial_km,nearest_industrial_type,nearest_industrial_name,nearest_industrial_region,nearest_industrial_latitude,nearest_industrial_longitude,facility_osm_id,cpcb_name,cpcb_sector,nearest_place_km,nearest_place_name,nearest_place_type,in_forest,in_farmland,final_class,place_description,facility_osm_id_str,is_anomaly,baseline_frp_mean,baseline_frp_std,daynight_flag,confidence_num,ml_prediction,ml_confidence
11.47362,79.22565,338.12,0.43,0.38,2026-07-24,820,N,VIIRS,n,2.0NRT,302.87,3.1,D,6.458194250410916,industrial,unnamed,tn_central,11.5220422,79.1929219,1268492682,,,8.064910065923277,Pennadam,town,False,False,scrub_biomass_burn,Rural scrubland / open biomass near Pennadam (8.1 km),1268492682,False,,,1,1,scrub_biomass_burn,0.983
11.58556,78.77619,349.28,0.41,0.37,2026-07-24,820,N,VIIRS,n,2.0NRT,306.47,5.58,D,0.5646419318352713,industrial,unnamed,tn_central,11.5903679,78.7745221,906387735,,,2.247513103846312,Talaivasal,village,True,False,industrial_fire,Industrial facility (Industrial facility),906387735,False,5.58,2.79,1,1,industrial_fire,0.963
11.70297,78.74607,341.63,0.41,0.37,2026-07-24,820,N,VIIRS,n,2.0NRT,296.04,7.09,D,12.729754213554909,industrial,unnamed,tn_central,11.5905991,78.768411,906387736,,,6.282565802707321,Unathur,village,False,False,scrub_biomass_burn,Rural scrubland / open biomass near Unathur (6.3 km),906387736,False,,,1,1,scrub_biomass_burn,0.983
11.72358,78.74298,338.48,0.41,0.37,2026-07-24,820,N,VIIRS,n,2.0NRT,297.36,3.09,D,15.043918173541304,industrial,unnamed,tn_central,11.5905991,78.768411,906387736,,,8.200901028075908,Unathur,village,False,False,scrub_biomass_burn,Rural scrubland / open biomass near Unathur (8.2 km),906387736,False,,,1,1,scrub_biomass_burn,0.982
11.74709,78.71194,335.32,0.41,0.37,2026-07-24,820,N,VIIRS,n,2.0NRT,295.65,3.63,D,11.35391909571842,works,Chilling Plant,tn_central,11.8414036,78.6719676,1337630473,,,11.036059994431891,Gundiyapattu,village,False,False,scrub_biomass_burn,Rural scrubland / open biomass near Gundiyapattu (11.0 km),1337630473,False,,,1,1,scrub_biomass_burn,0.976
12.93804,79.10506,333.83,0.43,0.38,2026-07-24,822,N,VIIRS,n,2.0NRT,277.75,3.64,D,3.393336153468433,industrial,Tamil Nadu Warehousing Corporation,tn_north,12.9294691,79.1351111,1337335236,Tirupattur Co-operative Sugar Mills,Sugar,1.120064955111149,Vanjur,suburb,False,False,urban_commercial_fire,Urban / Commercial area (Vanjur),1337335236,False,,,1,1,urban_commercial_fire,0.984
13.25182,78.5679,348.15,0.42,0.37,2026-07-24,822,N,VIIRS,n,2.0NRT,296.56,10.37,D,50.81031711601547,industrial,Amara Raja Growth Corridor,tn_north,13.2033826,79.0346574,892082844,,,1.2849242859818808,Sunnapakunte,village,False,False,agricultural_burn,"Agricultural cropland near Sunnapakunte (village, 1.3 km)",892082844,False,,,1,1,agricultural_burn,0.986
12.74686,77.61757,301.81,0.42,0.45,2026-07-24,2053,N,VIIRS,n,2.0NRT,285.55,0.49,N,22.539255043140848,industrial,Sanmar Speciality Chemicals Ltd,cpcb_verified,12.7409,77.8253,cpcb_12,Sanmar Speciality Chemicals Ltd,Pharma,0.8444968111254185,Krishnadoddi,village,False,False,agricultural_burn,"Agricultural cropland near Krishnadoddi (village, 0.8 km)",cpcb_12,False,,,0,1,agricultural_burn,0.987
8.57124,78.07296,316.73,0.52,0.5,2026-07-24,2055,N,VIIRS,n,2.0NRT,293.57,1.59,N,22.507262220042808,industrial,Coastal Energen Power Ltd,cpcb_verified,8.7642,78.1348,cpcb_25,Sterlite Industries (India) Ltd - Copper Smelter,Copper,2.40674695070492,Sahupuram,village,False,False,agricultural_burn,"Agricultural cropland near Sahupuram (village, 2.4 km)",cpcb_25,False,,,0,1,agricultural_burn,0.986
8.67019,77.99132,307.45,0.51,0.49,2026-07-24,2055,N,VIIRS,n,2.0NRT,293.35,0.78,N,18.91997937682285,industrial,Coastal Energen Power Ltd,cpcb_verified,8.7642,78.1348,cpcb_25,Sterlite Industries (India) Ltd - Copper Smelter,Copper,3.30618012501058,Perungulam,village,False,False,agricultural_burn,"Agricultural cropland near Perungulam (village, 3.3 km)",cpcb_25,False,,,0,1,agricultural_burn,0.985
9.20877,77.49895,307.72,0.46,0.47,2026-07-24,2055,N,VIIRS,n,2.0NRT,292.91,1.67,N,55.90737470206474,industrial,Empee Sugars and Chemicals Ltd,cpcb_verified,8.7089,77.4442,cpcb_38,Empee Sugars and Chemicals Ltd,Sugar,1.5151392223913864,Anaiyur,village,False,False,agricultural_burn,"Agricultural cropland near Anaiyur (village, 1.5 km)",cpcb_38,False,,,0,1,agricultural_burn,0.987
10.27937,77.44356,299.7,0.44,0.46,2026-07-24,2055,N,VIIRS,n,2.0NRT,288.32,0.7,N,40.311785217031584,industrial,Amaravathy Co-Op Sugar Mills (Distillery),cpcb_verified,10.5876,77.2495,cpcb_4,Amaravathy Co-Op Sugar Mills (Distillery),Distillery,1.4877372827844109,Pallangi,village,False,False,agricultural_burn,"Agricultural cropland near Pallangi (village, 1.5 km)",cpcb_4,False,,,0,1,agricultural_burn,0.987
10.98197,78.15816,313.22,0.48,0.48,2026-07-24,2055,N,VIIRS,n,2.0NRT,282.45,3.1,N,5.071529970473413,industrial,Chettinad Cement Factory,tn_central,10.9368595,78.1513077,129673928,,,0.9494125401033768,Kallupalayam,village,False,False,agricultural_burn,"Agricultural cropland near Kallupalayam (village, 0.9 km)",129673928,False,1.49,0.745,0,1,agricultural_burn,0.984
10.98564,78.15651,304.45,0.48,0.48,2026-07-24,2055,N,VIIRS,n,2.0NRT,283.22,1.26,N,5.453793884284662,industrial,Chettinad Cement Factory,tn_central,10.9368595,78.1513077,129673928,,,0.7812755871911656,N.Pudupalayam,village,False,False,agricultural_burn,"Agricultural cropland near N.Pudupalayam (village, 0.8 km)",129673928,False,1.49,0.745,0,1,agricultural_burn,0.983
10.98638,78.15899,306.52,0.48,0.48,2026-07-24,2055,N,VIIRS,n,2.0NRT,282.49,1.27,N,5.569926595482107,industrial,Chettinad Cement Factory,tn_central,10.9368595,78.1513077,129673928,,,0.5458846921773937,N.Pudupalayam,village,False,False,agricultural_burn,"Agricultural cropland near N.Pudupalayam (village, 0.5 km)",129673928,False,1.49,0.745,0,1,agricultural_burn,0.984
11.69529,78.85291,314.31,0.52,0.5,2026-07-24,2055,N,VIIRS,n,2.0NRT,286.19,3.2,N,7.591181080188098,industrial,unnamed,tn_central,11.6292235,78.8704741,906387737,,,7.319167938915045,Chinnasalem,town,False,False,scrub_biomass_burn,Rural scrubland / open biomass near Chinnasalem (7.3 km),906387737,False,,,0,1,scrub_biomass_burn,0.982
11.81571,77.91763,305.63,0.45,0.47,2026-07-24,2055,N,VIIRS,n,2.0NRT,283.7,1.16,N,13.126574129283611,industrial,Madras Aluminium Company Ltd (MALCO),cpcb_verified,11.788,77.8004,cpcb_0,Madras Aluminium Company Ltd (MALCO),Aluminium,0.7117148848905376,Kukkalpatti,village,False,False,agricultural_burn,"Agricultural cropland near Kukkalpatti (village, 0.7 km)",cpcb_0,False,,,0,1,agricultural_burn,0.987
8.64045,77.52097,334.25,0.56,0.43,2026-07-25,801,N,VIIRS,n,2.0NRT,303.82,4.7,D,6.886389682070744,industrial,Sun Paper Mills Limited,cpcb_verified,8.6822,77.4747,cpcb_28,Sun Paper Mills Limited,Pulp & Paper,4.733642303643217,Pattankadu,village,True,False,wildfire,Forest / Woodland reserve near Pattankadu,cpcb_28,False,,,1,1,wildfire,0.984
8.70248,77.7755,335.54,0.54,0.42,2026-07-25,801,N,VIIRS,n,2.0NRT,304.31,5.31,D,27.188111597375283,industrial,IND Barath Thermal Power Ltd,cpcb_verified,8.8894,77.935,cpcb_13,IND Barath Thermal Power Ltd,Powerplant,1.0002562872383398,Vijayaraghava Muthaliyaar Chatram,suburb,False,False,urban_commercial_fire,Urban / Commercial area (Vijayaraghava Muthaliyaar Chatram),cpcb_13,False,,,1,1,urban_commercial_fire,0.985
8.76868,78.05202,331.39,0.52,0.42,2026-07-25,801,N,VIIRS,n,2.0NRT,300.75,2.13,D,9.1108138563991,industrial,Coastal Energen Power Ltd,cpcb_verified,8.7642,78.1348,cpcb_25,Sterlite Industries (India) Ltd - Copper Smelter,Copper,2.5448123397570286,Pudukottai,village,False,False,agricultural_burn,"Agricultural cropland near Pudukottai (village, 2.5 km)",cpcb_25,False,,,1,1,agricultural_burn,0.986
8.84527,77.95808,346.88,0.53,0.42,2026-07-25,801,N,VIIRS,n,2.0NRT,305.91,25.65,D,5.523474017826492,industrial,IND Barath Thermal Power Ltd,cpcb_verified,8.8894,77.935,cpcb_13,IND Barath Thermal Power Ltd,Powerplant,7.199601080836569,Maniyachchi,village,False,False,industrial_fire,Industrial cluster vicinity (IND Barath Thermal Power Ltd),cpcb_13,False,,,1,1,industrial_fire,0.787
8.95624,77.78273,342.83,0.54,0.42,2026-07-25,801,N,VIIRS,n,2.0NRT,305.38,13.6,D,18.30362435512771,industrial,IND Barath Thermal Power Ltd,cpcb_verified,8.8894,77.935,cpcb_13,IND Barath Thermal Power Ltd,Powerplant,1.45816148814893,Kayathar,town,False,False,urban_commercial_fire,Urban / Commercial area (Kayathar),cpcb_13,False,,,1,1,urban_commercial_fire,0.984
9.11794,77.59937,343.19,0.55,0.42,2026-07-25,801,N,VIIRS,n,2.0NRT,301.79,5.93,D,44.77152304441045,industrial,IND Barath Thermal Power Ltd,cpcb_verified,8.8894,77.935,cpcb_13,IND Barath Thermal Power Ltd,Powerplant,1.109580154777872,Melaneelithanallur,village,False,False,agricultural_burn,"Agricultural cropland near Melaneelithanallur (village, 1.1 km)",cpcb_13,False,,,1,1,agricultural_burn,0.987
9.12185,77.59873,337.44,0.55,0.42,2026-07-25,801,N,VIIRS,n,2.0NRT,302.94,4.15,D,45.077127206711445,industrial,IND Barath Thermal Power Ltd,cpcb_verified,8.8894,77.935,cpcb_13,IND Barath Thermal Power Ltd,Powerplant,1.5408025692983711,Melaneelithanallur,village,False,False,agricultural_burn,"Agricultural cropland near Melaneelithanallur (village, 1.5 km)",cpcb_13,False,,,1,1,agricultural_burn,0.987
9.16651,78.04524,354.62,0.52,0.41,2026-07-25,801,N,VIIRS,n,2.0NRT,308.91,45.04,D,33.1061393094031,industrial,IND Barath Thermal Power Ltd,cpcb_verified,8.8894,77.935,cpcb_13,IND Barath Thermal Power Ltd,Powerplant,3.671514627084594,Sindhalakarai,village,False,False,agricultural_burn,"Agricultural cropland near Sindhalakarai (village, 3.7 km)",cpcb_13,False,,,1,1,agricultural_burn,0.986
9.16966,78.04662,344.33,0.52,0.41,2026-07-25,801,N,VIIRS,n,2.0NRT,303.76,54.42,D,33.48754510894087,industrial,IND Barath Thermal Power Ltd,cpcb_verified,8.8894,77.935,cpcb_13,IND Barath Thermal Power Ltd,Powerplant,3.5864011565763008,Sindhalakarai,village,False,False,agricultural_burn,"Agricultural cropland near Sindhalakarai (village, 3.6 km)",cpcb_13,False,,,1,1,agricultural_burn,0.986
9.28329,77.55848,340.84,0.55,0.43,2026-07-25,801,N,VIIRS,n,2.0NRT,306.86,12.89,D,60.22829091587923,industrial,IND Barath Thermal Power Ltd,cpcb_verified,8.8894,77.935,cpcb_13,IND Barath Thermal Power Ltd,Powerplant,1.334103783913231,Paruvakkudi,village,False,False,agricultural_burn,"Agricultural cropland near Paruvakkudi (village, 1.3 km)",cpcb_13,False,,,1,1,agricultural_burn,0.987
9.30537,77.71668,341.0,0.54,0.42,2026-07-25,801,N,VIIRS,n,2.0NRT,306.93,13.48,D,45.17726073208107,industrial,unnamed,tn_central,9.5822502,78.0181003,751731783,,,1.298529493679802,Sevalpatti,village,False,False,agricultural_burn,"Agricultural cropland near Sevalpatti (village, 1.3 km)",751731783,False,,,1,1,agricultural_burn,0.987
9.39433,77.50125,332.79,0.55,0.43,2026-07-25,801,N,VIIRS,n,2.0NRT,302.69,3.82,D,60.41362413215202,industrial,unnamed,tn_central,9.5822502,78.0181003,751731783,,,0.6994842067761852,Dhalavaipuram,village,False,False,agricultural_burn,"Agricultural cropland near Dhalavaipuram (village, 0.7 km)",751731783,False,,,1,1,agricultural_burn,0.987
9.42737,77.53471,334.75,0.55,0.42,2026-07-25,801,N,VIIRS,n,2.0NRT,304.66,2.31,D,55.73986069570992,industrial,unnamed,tn_central,9.5822502,78.0181003,751731783,,,2.293536240518725,Nakkaneri,village,False,False,agricultural_burn,"Agricultural cropland near Nakkaneri (village, 2.3 km)",751731783,False,,,1,1,agricultural_burn,0.987
9.49523,78.58398,347.48,0.48,0.4,2026-07-25,801,N,VIIRS,n,2.0NRT,301.68,12.5,D,6.284333801447436,industrial,unnamed,tn_central,9.4991424,78.6411443,477564304,,,5.183609723045969,Paramakkudi,town,False,False,scrub_biomass_burn,Rural scrubland / open biomass near Paramakkudi (5.2 km),477564304,False,,,1,1,scrub_biomass_burn,0.983
9.52778,78.80358,335.32,0.47,0.39,2026-07-25,801,N,VIIRS,n,2.0NRT,298.89,2.14,D,12.86618522139472,construction,Uppur Power Plant,tn_central,9.5816578,78.9074198,1181414705,,,7.22510969610052,Kollampachcheri,village,False,False,scrub_biomass_burn,Rural scrubland / open biomass near Kollampachcheri (7.2 km),1181414705,False,,,1,1,scrub_biomass_burn,0.983
9.53532,78.75868,337.37,0.47,0.4,2026-07-25,801,N,VIIRS,n,2.0NRT,299.32,5.58,D,13.502646977766975,industrial,unnamed,tn_central,9.4991424,78.6411443,477564304,,,7.171814553096437,Nainarkovil,village,False,False,scrub_biomass_burn,Rural scrubland / open biomass near Nainarkovil (7.2 km),477564304,False,,,1,1,scrub_biomass_burn,0.983
9.57775,77.87535,342.88,0.52,0.42,2026-07-25,801,N,VIIRS,n,2.0NRT,307.66,20.73,D,15.659742707065549,industrial,unnamed,tn_central,9.5822502,78.0181003,751731783,,,2.511113457528447,Amathur,village,False,False,agricultural_burn,"Agricultural cropland near Amathur (village, 2.5 km)",751731783,False,,,1,1,agricultural_burn,0.986
9.57965,77.87807,350.71,0.52,0.42,2026-07-25,801,N,VIIRS,n,2.0NRT,308.46,20.25,D,15.356192536832458,industrial,unnamed,tn_central,9.5822502,78.0181003,751731783,,,2.488879247368106,Kavalur,village,False,False,agricultural_burn,"Agricultural cropland near Kavalur (village, 2.5 km)",751731783,False,,,1,1,agricultural_burn,0.986
9.59479,78.18553,339.56,0.5,0.41,2026-07-25,801,N,VIIRS,n,2.0NRT,303.0,8.05,D,8.540103261404413,industrial,unnamed,tn_central,9.6624068,78.2224739,1227457839,,,2.360363255281088,Nochchikulam,village,False,False,agricultural_burn,"Agricultural cropland near Nochchikulam (village, 2.4 km)",1227457839,False,,,1,1,agricultural_burn,0.986
9.60717,79.97973,348.33,0.42,0.37,2026-07-25,801,N,VIIRS,n,2.0NRT,302.44,9.54,D,81.31729592793145,industrial,Arkay Energy (Rameswaram) Ltd,cpcb_verified,9.2876,79.3129,cpcb_27,Arkay Energy (Rameswaram) Ltd,Powerplant,6.636686427577811,Gurunagar,village,False,False,scrub_biomass_burn,Rural scrubland / open biomass near Gurunagar (6.6 km),cpcb_27,False,,,1,1,scrub_biomass_burn,0.983
9.80423,77.72384,337.42,0.53,0.42,2026-07-25,801,N,VIIRS,n,2.0NRT,305.39,10.58,D,33.25161858879923,industrial,Vadapalanji IT SEZ,tn_central,9.9312285,77.9986372,1034798587,,,4.1554458557658265,Saptur,village,False,False,agricultural_burn,"Agricultural cropland near Saptur (village, 4.2 km)",1034798587,False,,,1,1,agricultural_burn,0.987
9.90724,78.1565,335.29,0.5,0.41,2026-07-25,801,N,VIIRS,n,2.0NRT,299.66,2.25,D,1.6280445913404262,industrial,unnamed,tn_central,9.9115943,78.1423094,1166080735,,,1.020242949846303,Viraganur,suburb,False,False,industrial_fire,Industrial facility (Industrial facility),1166080735,False,2.25,1.125,1,1,industrial_fire,0.982
9.91396,78.17397,341.92,0.5,0.41,2026-07-25,801,N,VIIRS,n,2.0NRT,304.36,9.66,D,2.721876508136005,industrial,Honeywell Technology Solutions,tn_central,9.9382388,78.1708028,673827537,,,1.433983188149875,Vandiyur,suburb,False,False,urban_commercial_fire,Urban / Commercial area (Vandiyur),673827537,False,8.545,0.3747665940288709,1,1,urban_commercial_fire,0.984
9.96975,77.78606,346.89,0.52,0.42,2026-07-25,801,N,VIIRS,n,2.0NRT,303.11,18.36,D,23.672685745437988,industrial,Vadapalanji IT SEZ,tn_central,9.9312285,77.9986372,1034798587,,,0.6843304658798968,Usilampatti,town,False,False,urban_commercial_fire,Urban / Commercial area (Usilampatti),1034798587,False,,,1,1,urban_commercial_fire,0.984
10.43495,78.55267,335.68,0.47,0.4,2026-07-25,801,N,VIIRS,n,2.0NRT,302.44,7.04,D,6.973691019646729,industrial,unnamed,tn_central,10.3746753,78.5702873,671807505,,,1.2367259523378649,Palathupatti,village,False,False,agricultural_burn,"Agricultural cropland near Palathupatti (village, 1.2 km)",671807505,False,,,1,1,agricultural_burn,0.985
10.53204,79.40388,337.7,0.43,0.38,2026-07-25,801,N,VIIRS,n,2.0NRT,298.19,3.07,D,5.111870754672345,industrial,Thirumakotai Power Station,tn_central,10.5410009,79.4497437,341599763,,,1.7214974234220208,Keelakurichy,village,False,False,agricultural_burn,"Agricultural cropland near Keelakurichy (village, 1.7 km)",341599763,False,,,1,1,agricultural_burn,0.985
10.90932,77.99366,343.26,0.49,0.4,2026-07-25,801,N,VIIRS,n,2.0NRT,298.59,16.6,D,3.0198873461688054,industrial,Karur Textile Park,tn_central,10.8868058,78.0091276,1001532911,,,1.8027119050432905,Pallapalayam,village,False,False,agricultural_burn,"Agricultural cropland near Pallapalayam (village, 1.8 km)",1001532911,False,,,1,1,agricultural_burn,0.983
10.94315,77.17971,338.42,0.55,0.42,2026-07-25,801,N,VIIRS,n,2.0NRT,302.67,4.5,D,40.263695970759095,industrial,Amaravathy Co-Op Sugar Mills (Distillery),cpcb_verified,10.5876,77.2495,cpcb_4,Amaravathy Co-Op Sugar Mills (Distillery),Distillery,1.497566275655299,Sellakkarichal,village,False,False,agricultural_burn,"Agricultural cropland near Sellakkarichal (village, 1.5 km)",cpcb_4,False,,,1,1,agricultural_burn,0.987
11.1397,78.27433,338.4,0.47,0.4,2026-07-25,801,N,VIIRS,n,2.0NRT,304.21,4.8,D,3.477674223198729,plant,unnamed,tn_central,11.1084871,78.2723147,1468887796,,,0.7251178661578367,Konangipatty,village,False,False,agricultural_burn,"Agricultural cropland near Konangipatty (village, 0.7 km)",1468887796,False,,,1,1,agricultural_burn,0.984
11.19282,77.49533,334.85,0.52,0.41,2026-07-25,801,N,VIIRS,n,2.0NRT,303.03,4.01,D,56.88860305169585,industrial,TNPL Paper Mill,tn_central,11.052316,77.9966873,61982524,,,4.645897577299093,Pagalayur,village,False,False,agricultural_burn,"Agricultural cropland near Pagalayur (village, 4.6 km)",61982524,False,,,1,1,agricultural_burn,0.986
11.20836,77.91418,334.62,0.49,0.41,2026-07-25,801,N,VIIRS,n,2.0NRT,302.39,3.24,D,14.28071630818529,industrial,unnamed,tn_central,11.2221002,78.0443584,1268484315,,,2.088047994703277,Nallagoundampalayam.E,village,False,False,agricultural_burn,"Agricultural cropland near Nallagoundampalayam.E (village, 2.1 km)",1268484315,False,,,1,1,agricultural_burn,0.986
11.28183,78.36697,332.18,0.47,0.4,2026-07-25,801,N,VIIRS,n,2.0NRT,290.25,3.98,D,13.963538167761742,industrial,Azhagapuri,tn_central,11.193579,78.4580549,999684608,,,1.1621944364687131,Valavanthinadu,village,False,False,agricultural_burn,"Agricultural cropland near Valavanthinadu (village, 1.2 km)",999684608,False,,,1,1,agricultural_burn,0.987
11.28244,78.37044,332.85,0.47,0.4,2026-07-25,801,N,VIIRS,n,2.0NRT,291.8,5.29,D,13.74555339063818,industrial,Azhagapuri,tn_central,11.193579,78.4580549,999684608,,,1.5352876266280495,Valavanthinadu,village,False,False,agricultural_burn,"Agricultural cropland near Valavanthinadu (village, 1.5 km)",999684608,False,,,1,1,agricultural_burn,0.987
11.45378,78.45736,337.28,0.46,0.39,2026-07-25,801,N,VIIRS,n,2.0NRT,302.05,1.91,D,13.128555030756075,industrial,unnamed,tn_central,11.571792,78.4610684,906387722,,,1.2198865505634682,Jangamasamudram,village,False,False,agricultural_burn,"Agricultural cropland near Jangamasamudram (village, 1.2 km)",906387722,False,,,1,1,agricultural_burn,0.987
11.68872,78.70228,333.34,0.45,0.39,2026-07-25,801,N,VIIRS,l,2.0NRT,296.12,5.05,D,11.25749771076706,industrial,unnamed,tn_central,11.5879282,78.6925524,906387731,,,8.193756667582482,Muttal,village,False,False,scrub_biomass_burn,Rural scrubland / open biomass near Muttal (8.2 km),906387731,False,,,1,0,scrub_biomass_burn,0.982
11.73022,78.68802,334.37,0.45,0.39,2026-07-25,801,N,VIIRS,l,2.0NRT,299.17,12.06,D,12.485918877875852,works,Chilling Plant,tn_central,11.8414036,78.6719676,1337630473,,,11.046547103004595,Muttal,village,True,False,wildfire,Forest / Woodland reserve near Muttal,1337630473,False,,,1,0,wildfire,0.984
12.00109,78.78092,334.49,0.44,0.38,2026-07-25,801,N,VIIRS,n,2.0NRT,299.07,3.0,D,21.34938088222293,works,Chilling Plant,tn_central,11.8414036,78.6719676,1337630473,,,12.145605578783732,Kottappatti,village,False,False,scrub_biomass_burn,Rural scrubland / open biomass near Kottappatti (12.1 km),1337630473,False,,,1,1,scrub_biomass_burn,0.983
12.00164,78.77988,333.77,0.44,0.38,2026-07-25,801,N,VIIRS,n,2.0NRT,298.38,3.48,D,21.33780053391212,works,Chilling Plant,tn_central,11.8414036,78.6719676,1337630473,,,12.044619646456372,Kottappatti,village,False,False,scrub_biomass_burn,Rural scrubland / open biomass near Kottappatti (12.0 km),1337630473,False,,,1,1,scrub_biomass_burn,0.983
9.78116,78.40366,332.87,0.42,0.38,2026-07-25,2036,N,VIIRS,n,2.0NRT,292.68,2.36,N,4.571814244785457,industrial,unnamed,tn_central,9.7404361,78.3979171,727316888,,,1.2482737754879611,V.Pudukkulam,village,False,False,agricultural_burn,"Agricultural cropland near V.Pudukkulam (village, 1.2 km)",727316888,False,9.66,4.83,0,1,agricultural_burn,0.985
10.18617,77.27609,301.65,0.39,0.36,2026-07-25,2036,N,VIIRS,n,2.0NRT,283.3,0.33,N,44.731617943782,industrial,Amaravathy Co-Op Sugar Mills (Distillery),cpcb_verified,10.5876,77.2495,cpcb_4,Amaravathy Co-Op Sugar Mills (Distillery),Distillery,2.0967411969739227,Koviloor,village,False,False,agricultural_burn,"Agricultural cropland near Koviloor (village, 2.1 km)",cpcb_4,False,,,0,1,agricultural_burn,0.986
10.61676,77.42206,307.21,0.39,0.36,2026-07-25,2036,N,VIIRS,n,2.0NRT,292.6,0.69,N,19.13691905117374,industrial,Amaravathy Co-Op Sugar Mills (Distillery),cpcb_verified,10.5876,77.2495,cpcb_4,Amaravathy Co-Op Sugar Mills (Distillery),Distillery,4.990829127034988,Kaniyur,village,False,False,agricultural_burn,"Agricultural cropland near Kaniyur (village, 5.0 km)",cpcb_4,False,,,0,1,agricultural_burn,0.946
